Id,Label,year,type,era,seed_concepts,indegree,outdegree,degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
32003D0563,32003D0563,2003,Decision,Early 2000s,1,0,3,3,330,2,0.615385,0.6875,0
32004D0739,32004D0739,2004,Decision,Early 2000s,2,4,2,6,330,1,1,1,5
32005D0483,32005D0483,2005,Decision,Late 2000s,1,0,1,1,330,1,1,1,0
32005D0714,32005D0714,2005,Decision,Late 2000s,1,0,2,2,330,1,1,1,0
32005L0082,32005L0082,2005,Directive,Late 2000s,1,0,3,3,333,1,1,1,0
32006D0492,32006D0492,2006,Decision,Late 2000s,1,0,2,2,330,1,1,1,0
32006L0046,32006L0046,2006,Directive,Late 2000s,1,0,7,7,280,2,0.705882,0.791667,0
32006L0086,32006L0086,2006,Directive,Late 2000s,1,2,3,5,329,2,0.615385,0.6875,9.5
32006R1041,32006R1041,2006,Regulation,Late 2000s,1,1,0,1,178,0,0,0,0
32006R1907R(11),32006R1907R11,2006,Regulation,Late 2000s,1,0,1,1,231,4,0.351648,0.378906,0
32008D0748,32008D0748,2008,Decision,Late 2000s,1,0,1,1,231,1,1,1,0
32008H0295,32008H0295,2008,Legislative_Act,Late 2000s,2,0,5,5,324,3,0.466667,0.595238,0
32008L0098R(07),32008L0098R07,2008,Regulation,Late 2000s,1,0,0,0,179,0,0,0,0
32008R1272R(04),32008R1272R04,2008,Regulation,Late 2000s,1,0,0,0,180,0,0,0,0
32009D0513,32009D0513,2009,Decision,Late 2000s,1,0,2,2,331,1,1,1,0
32009D0514,32009D0514,2009,Decision,Late 2000s,1,0,2,2,331,1,1,1,0
32009L0110R(02),32009L0110R02,2009,Regulation,Late 2000s,2,0,0,0,181,0,0,0,0
32009L0114R(01),32009L0114R01,2009,Regulation,Late 2000s,1,0,0,0,182,0,0,0,0
32009R0545,32009R0545,2009,Regulation,Late 2000s,1,0,1,1,331,1,1,1,0
31981Y0313(02),31981Y031302,1981,Legislative_Act,Pre-Single European Act,1,0,5,5,328,1,1,1,0
31983H0251,31983H0251,1983,Legislative_Act,Pre-Single European Act,1,0,1,1,59,1,1,1,0
31985D0524,31985D0524,1985,Decision,Pre-Single European Act,1,0,2,2,17,1,1,1,0
31995R0540R(01),31995R0540R01,1995,Regulation,1990s,1,0,1,1,333,2,0.6,0.666667,0
31996R1356,31996R1356,1996,Regulation,1990s,1,0,2,2,329,1,1,1,0
31997D0039,31997D0039,1997,Decision,1990s,1,0,3,3,266,2,0.636364,0.714286,0
31997D0522,31997D0522,1997,Decision,1990s,1,0,4,4,59,1,1,1,0
31997D0607,31997D0607,1997,Decision,1990s,1,0,13,13,266,3,0.772727,0.872549,0
31998D0537,31998D0537,1998,Decision,1990s,1,0,3,3,50,2,0.551724,0.59375,0
31998H0511,31998H0511,1998,Legislative_Act,1990s,1,0,2,2,266,1,1,1,0
31998R1718,31998R1718,1998,Regulation,1990s,1,1,0,1,300,0,0,0,0
32000Y1002(01),32000Y100201,2000,Legislative_Act,Early 2000s,1,0,7,7,266,1,1,1,0
32001L0083R(04),32001L0083R04,2001,Regulation,Early 2000s,1,0,0,0,196,0,0,0,0
32003D0148,32003D0148,2003,Decision,Early 2000s,1,1,4,5,17,2,0.833333,0.9,1
32003D0315(01),32003D031501,2003,Decision,Early 2000s,2,0,2,2,330,2,0.583333,0.642857,0
32003D0792,32003D0792,2003,Decision,Early 2000s,1,0,1,1,266,1,1,1,0
32003H0878,32003H0878,2003,Legislative_Act,Early 2000s,1,0,2,2,333,1,1,1,0
32003R0147,32003R0147,2003,Regulation,Early 2000s,1,7,4,11,300,1,1,1,45.333333
32003R0150R(02),32003R0150R02,2003,Regulation,Early 2000s,1,0,0,0,197,0,0,0,0
32004G0113(01),32004G011301,2004,Legislative_Act,Early 2000s,1,0,2,2,329,1,1,1,0
32004L0024R(02),32004L0024R02,2004,Regulation,Early 2000s,1,0,1,1,333,2,0.555556,0.6,0
32005D0849,32005D0849,2005,Decision,Late 2000s,3,1,2,3,280,2,0.571429,0.625,0.333333
32007D0344,32007D0344,2007,Decision,Late 2000s,1,5,4,9,324,2,0.611111,0.681818,200.388889
32007D0794,32007D0794,2007,Decision,Late 2000s,1,1,1,2,231,1,1,1,1
32007E0720,32007E0720,2007,Legislative_Act,Late 2000s,2,0,1,1,330,1,1,1,0
32008D0731,32008D0731,2008,Decision,Late 2000s,2,0,3,3,330,2,0.8,0.875,0
32008E0851R(03),32008E0851R03,2008,Regulation,Late 2000s,1,0,1,1,330,3,0.464286,0.5,0
32008R1338,32008R1338,2008,Regulation,Late 2000s,1,11,18,29,329,3,0.714286,0.84,6092.172066
32009D0363,32009D0363,2009,Decision,Late 2000s,1,0,2,2,333,1,1,1,0
32009L0041,32009L0041,2009,Directive,Late 2000s,1,3,11,14,329,3,0.462687,0.512545,3921.726441
32009L0103,32009L0103,2009,Directive,Late 2000s,5,4,14,18,280,1,1,1,50.575
31987R4070,31987R4070,1987,Regulation,Pre-Maastricht,1,1,3,4,17,1,1,1,3
31993R3604R(01),31993R3604R01,1993,Regulation,1990s,1,0,1,1,280,2,0.529412,0.555556,0
31993Y0323(01),31993Y032301,1993,Legislative_Act,1990s,2,0,12,12,17,2,0.833333,0.9,0
31994D0691,31994D0691,1994,Decision,1990s,1,0,8,8,266,1,1,1,0
31994R3163,31994R3163,1994,Regulation,1990s,1,0,3,3,326,2,0.8,0.875,0
31996R0242,31996R0242,1996,Regulation,1990s,1,0,1,1,300,1,1,1,0
31997Y0304(01),31997Y030401,1997,Legislative_Act,1990s,1,0,1,1,17,2,0.666667,0.75,0
31998D0542,31998D0542,1998,Decision,1990s,2,0,5,5,59,1,1,1,0
31999Y1126(02),31999Y112602,1999,Legislative_Act,1990s,1,0,2,2,329,1,1,1,0
32000D0122,32000D0122,2000,Decision,Early 2000s,1,0,4,4,84,2,0.566667,0.617647,0
32000E0401R(01),32000E0401R01,2000,Regulation,Early 2000s,1,0,0,0,211,0,0,0,0
32001L0083R(05),32001L0083R05,2001,Regulation,Early 2000s,1,0,0,0,212,0,0,0,0
32002D0748,32002D0748,2002,Decision,Early 2000s,1,0,2,2,231,1,1,1,0
32002R0894,32002R0894,2002,Regulation,Early 2000s,1,0,2,2,329,1,1,1,0
32003D0295,32003D0295,2003,Decision,Early 2000s,1,0,7,7,84,1,1,1,0
32003D0529,32003D0529,2003,Decision,Early 2000s,1,0,3,3,330,1,1,1,0
32004D0142,32004D0142,2004,Decision,Early 2000s,1,0,6,6,231,1,1,1,0
32004D0732,32004D0732,2004,Decision,Early 2000s,3,3,1,4,330,1,1,1,1
32004L0113R(03),32004L0113R03,2004,Regulation,Early 2000s,2,0,1,1,329,2,0.545455,0.583333,0
32007D0602,32007D0602,2007,Decision,Late 2000s,1,2,4,6,300,1,1,1,8
32008D0815R(01),32008D0815R01,2008,Regulation,Late 2000s,1,0,0,0,213,0,0,0,0
32008E0307,32008E0307,2008,Legislative_Act,Late 2000s,1,1,3,4,330,3,0.538462,0.666667,7
32008E0588,32008E0588,2008,Legislative_Act,Late 2000s,1,3,2,5,330,1,1,1,5
32008R1272R(10),32008R1272R10,2008,Regulation,Late 2000s,1,0,0,0,214,0,0,0,0
32009D0022,32009D0022,2009,Decision,Late 2000s,2,0,3,3,330,2,0.666667,0.75,0
32009D0515,32009D0515,2009,Decision,Late 2000s,1,0,2,2,331,1,1,1,0
32009L0138R(06),32009L0138R06,2009,Regulation,Late 2000s,2,0,1,1,280,7,0.218792,0.274759,0
31958D1127(01),31958D112701,1958,Decision,Pre-Single European Act,1,0,2,2,229,1,1,1,0
31985D0534,31985D0534,1985,Decision,Pre-Single European Act,1,0,1,1,17,3,0.5,0.547619,0
31990D0456,31990D0456,1990,Decision,Pre-Maastricht,1,3,13,16,266,1,1,1,36
31992L0013,31992L0013,1992,Directive,Pre-Maastricht,1,12,6,18,324,2,0.875,0.928571,1871.910978
31992Y0723(01),31992Y072301,1992,Legislative_Act,Pre-Maastricht,1,1,2,3,17,1,1,1,1
31993D0426,31993D0426,1993,Decision,1990s,1,0,0,0,230,0,0,0,0
31993Y0106(01),31993Y010601,1993,Legislative_Act,1990s,1,1,3,4,266,1,1,1,3
31994D0687,31994D0687,1994,Decision,1990s,1,0,9,9,266,1,1,1,0
31994D0706,31994D0706,1994,Decision,1990s,1,0,9,9,266,1,1,1,0
31995D0255,31995D0255,1995,Decision,1990s,1,0,6,6,266,3,0.647059,0.757576,0
31998D0575,31998D0575,1998,Decision,1990s,1,1,4,5,59,1,1,1,2
31998H0477,31998H0477,1998,Legislative_Act,1990s,1,0,3,3,231,1,1,1,0
31998R2316,31998R2316,1998,Regulation,1990s,1,2,2,4,333,1,1,1,2
31999Y0423(01),31999Y042301,1999,Legislative_Act,1990s,1,0,2,2,266,1,1,1,0
31999Y0803(01),31999Y080301,1999,Legislative_Act,1990s,1,1,5,6,266,2,0.777778,0.857143,7
32000Y0324(01),32000Y032401,2000,Legislative_Act,Early 2000s,1,0,3,3,177,2,0.636364,0.714286,0
32001D0696,32001D0696,2001,Decision,Early 2000s,2,0,5,5,266,2,0.692308,0.777778,0
32003L0040,32003L0040,2003,Directive,Early 2000s,1,1,2,3,333,1,1,1,2
32003R1234R(03),32003R1234R03,2003,Regulation,Early 2000s,1,0,1,1,333,2,0.666667,0.75,0
32004D0667,32004D0667,2004,Decision,Early 2000s,1,0,4,4,231,2,0.833333,0.9,0
32004R0013,32004R0013,2004,Regulation,Early 2000s,1,0,2,2,17,1,1,1,0
32006D0089,32006D0089,2006,Decision,Late 2000s,1,0,4,4,329,1,1,1,0
32006R1907,32006R1907,2006,Regulation,Late 2000s,1,175,44,219,231,3,0.538136,0.639108,42789.63959
32006R1907R(08),32006R1907R08,2006,Regulation,Late 2000s,1,0,1,1,231,4,0.351648,0.378906,0
32008D0711,32008D0711,2008,Decision,Late 2000s,1,0,9,9,84,1,1,1,0
32008D0888,32008D0888,2008,Decision,Late 2000s,1,0,2,2,330,3,0.481481,0.538462,0
32008R1334R(05),32008R1334R05,2008,Regulation,Late 2000s,1,0,0,0,232,0,0,0,0
32009D0288,32009D0288,2009,Decision,Late 2000s,1,0,2,2,330,3,0.481481,0.538462,0
32009L0119R(01),32009L0119R01,2009,Regulation,Late 2000s,2,0,1,1,300,2,0.533333,0.5625,0
32009R1072R(03),32009R1072R03,2009,Regulation,Late 2000s,1,0,0,0,233,0,0,0,0
32009R1284,32009R1284,2009,Regulation,Late 2000s,1,7,4,11,300,1,1,1,21.733333
31982D0854,31982D0854,1982,Decision,Pre-Single European Act,2,0,2,2,59,1,1,1,0
31985D0067,31985D0067,1985,Decision,Pre-Single European Act,1,0,0,0,244,0,0,0,0
31991L0287,31991L0287,1991,Directive,Pre-Maastricht,1,1,6,7,59,3,0.647059,0.757576,20.5
31994D0242,31994D0242,1994,Decision,1990s,1,0,8,8,266,1,1,1,0
31995Y0705(01),31995Y070501,1995,Legislative_Act,1990s,1,0,3,3,177,1,1,1,0
31995Y0811(03),31995Y081103,1995,Legislative_Act,1990s,1,3,4,7,328,2,0.833333,0.9,15
31997D0544,31997D0544,1997,Decision,1990s,1,0,3,3,59,1,1,1,0
31998D0181,31998D0181,1998,Decision,1990s,1,6,15,21,50,1,1,1,88
31998D0543,31998D0543,1998,Decision,1990s,2,0,4,4,59,1,1,1,0
31999D0287,31999D0287,1999,Decision,1990s,1,2,3,5,266,1,1,1,6
31999D0574,31999D0574,1999,Decision,1990s,1,0,4,4,266,2,0.666667,0.75,0
32000D0044,32000D0044,2000,Decision,Early 2000s,1,0,3,3,245,1,1,1,0
32000Y0209(01),32000Y020901,2000,Legislative_Act,Early 2000s,1,0,2,2,329,1,1,1,0
32003D0288,32003D0288,2003,Decision,Early 2000s,1,0,1,1,157,2,0.526316,0.55,0
32003H0203,32003H0203,2003,Legislative_Act,Early 2000s,2,0,6,6,329,2,0.65,0.730769,0
32003R0150R(03),32003R0150R03,2003,Regulation,Early 2000s,1,0,0,0,246,0,0,0,0
32003R1139R(02),32003R1139R02,2003,Regulation,Early 2000s,1,0,0,0,247,0,0,0,0
32004D0777R(04),32004D0777R04,2004,Regulation,Early 2000s,1,0,0,0,248,0,0,0,0
32005D0905,32005D0905,2005,Decision,Late 2000s,1,0,8,8,333,1,1,1,0
32006L0043R(01),32006L0043R01,2006,Regulation,Late 2000s,1,0,0,0,249,0,0,0,0
32007D0849,32007D0849,2007,Decision,Late 2000s,1,1,1,2,333,2,0.555556,0.6,0
32007D0874,32007D0874,2007,Decision,Late 2000s,1,0,2,2,333,2,0.6,0.666667,0
32007E0147,32007E0147,2007,Legislative_Act,Late 2000s,1,0,3,3,330,1,1,1,0
32008D0918,32008D0918,2008,Decision,Late 2000s,1,1,4,5,330,3,0.516129,0.59375,16
32008R0571,32008R0571,2008,Regulation,Late 2000s,1,0,0,0,250,0,0,0,0
32008R1332R(02),32008R1332R02,2008,Regulation,Late 2000s,1,0,1,1,333,3,0.452381,0.482456,0
32009D0765,32009D0765,2009,Decision,Late 2000s,1,0,1,1,157,2,0.526316,0.55,0
32009L0110R(03),32009L0110R03,2009,Regulation,Late 2000s,2,0,0,0,251,0,0,0,0
32009L0138,32009L0138,2009,Directive,Late 2000s,2,93,37,130,280,6,0.278351,0.431173,33804.88421
31986R4057,31986R4057,1986,Regulation,Pre-Single European Act,1,3,2,5,50,1,1,1,5.333333
31988L0361,31988L0361,1988,Directive,Pre-Maastricht,1,0,23,23,265,1,1,1,0
31991L0675,31991L0675,1991,Directive,Pre-Maastricht,1,1,4,5,333,1,1,1,882.186265
31993Y0806(01),31993Y080601,1993,Legislative_Act,1990s,1,2,4,6,266,2,0.833333,0.9,9
31994D0573,31994D0573,1994,Decision,1990s,1,0,1,1,328,1,1,1,0
31996Y0810(01),31996Y081001,1996,Legislative_Act,1990s,2,0,0,0,267,0,0,0,0
31997D0521,31997D0521,1997,Decision,1990s,1,0,3,3,59,1,1,1,0
31999D0201,31999D0201,1999,Decision,1990s,1,1,3,4,50,1,1,1,2
31999Y0715(01),31999Y071501,1999,Legislative_Act,1990s,1,0,2,2,177,3,0.5,0.611111,0
32001D0022,32001D0022,2001,Decision,Early 2000s,1,0,1,1,324,1,1,1,0
32001Y0123(01),32001Y012301,2001,Legislative_Act,Early 2000s,1,0,0,0,268,0,0,0,0
32002D0154,32002D0154,2002,Decision,Early 2000s,1,1,3,4,17,2,0.8,0.875,0
32003D0020,32003D0020,2003,Decision,Early 2000s,1,0,1,1,280,1,1,1,0
32004D0777R(01),32004D0777R01,2004,Regulation,Early 2000s,1,0,0,0,269,0,0,0,0
32004D0777R(03),32004D0777R03,2004,Regulation,Early 2000s,1,0,0,0,270,0,0,0,0
32004L0027R(05),32004L0027R05,2004,Regulation,Early 2000s,1,0,1,1,333,2,0.555556,0.6,0
32005R1367,32005R1367,2005,Regulation,Late 2000s,1,0,1,1,300,2,0.666667,0.75,0
32005R2073R(01),32005R2073R01,2005,Regulation,Late 2000s,1,0,1,1,333,5,0.265985,0.295833,0
32006D0351R(01),32006D0351R01,2006,Regulation,Late 2000s,1,0,1,1,17,3,0.5,0.583333,0
32006L0021,32006L0021,2006,Directive,Late 2000s,1,6,16,22,329,4,0.583333,0.741071,162.482082
32006L0097,32006L0097,2006,Directive,Late 2000s,1,2,5,7,324,3,0.6,0.694444,392.328408
32006R2024,32006R2024,2006,Regulation,Late 2000s,1,0,7,7,231,2,0.818182,0.888889,0
32007D0098,32007D0098,2007,Decision,Late 2000s,2,0,0,0,271,0,0,0,0
32008D0411,32008D0411,2008,Decision,Late 2000s,1,3,3,6,324,1,1,1,4.166667
32008R0553R(01),32008R0553R01,2008,Regulation,Late 2000s,1,0,0,0,272,0,0,0,0
32008R1272R(17),32008R1272R17,2008,Regulation,Late 2000s,1,0,0,0,273,0,0,0,0
32008R1333R(02),32008R1333R02,2008,Regulation,Late 2000s,1,0,0,0,274,0,0,0,0
32009D0182,32009D0182,2009,Decision,Late 2000s,1,0,3,3,84,2,0.536585,0.568182,0
32009D0710,32009D0710,2009,Decision,Late 2000s,1,0,1,1,275,1,1,1,0
32009D1005,32009D1005,2009,Decision,Late 2000s,1,2,2,4,279,1,1,1,4
32009R0077R(03),32009R0077R03,2009,Regulation,Late 2000s,1,0,0,0,276,0,0,0,0
32009R1177,32009R1177,2009,Regulation,Late 2000s,1,2,3,5,324,3,0.45,0.5,0
31967R0423,31967R0423,1967,Regulation,Pre-Single European Act,2,1,3,4,327,1,1,1,1
31973Y1127(01),31973Y112701,1973,Legislative_Act,Pre-Single European Act,1,0,2,2,288,1,1,1,0
31974D0393,31974D0393,1974,Decision,Pre-Single European Act,1,0,2,2,59,1,1,1,0
31985D0523,31985D0523,1985,Decision,Pre-Single European Act,1,0,2,2,17,1,1,1,0
31985D0528,31985D0528,1985,Decision,Pre-Single European Act,1,0,2,2,17,1,1,1,0
31989L0105,31989L0105,1989,Directive,Pre-Maastricht,1,1,3,4,333,1,1,1,682.772666
31990H0543,31990H0543,1990,Legislative_Act,Pre-Maastricht,1,0,6,6,59,1,1,1,0
31992Y0715(05),31992Y071505,1992,Legislative_Act,Pre-Maastricht,1,0,0,0,289,0,0,0,0
31994Y1231(03),31994Y123103,1994,Legislative_Act,1990s,1,1,3,4,266,1,1,1,4
31995D0276,31995D0276,1995,Decision,1990s,1,1,2,3,231,1,1,1,1
31995Y1230(03),31995Y123003,1995,Legislative_Act,1990s,1,0,2,2,177,1,1,1,0
31996E0408,31996E0408,1996,Legislative_Act,1990s,1,1,2,3,330,1,1,1,6
31997R2184R(01),31997R2184R01,1997,Regulation,1990s,1,0,0,0,290,0,0,0,0
31997Y1004(01),31997Y100401,1997,Legislative_Act,1990s,1,0,1,1,266,2,0.571429,0.625,0
31998D0270,31998D0270,1998,Decision,1990s,1,1,2,3,231,1,1,1,0.5
31998D0521,31998D0521,1998,Decision,1990s,1,0,3,3,59,1,1,1,0
31999D0310,31999D0310,1999,Decision,1990s,2,1,4,5,59,2,0.75,0.833333,0
31999D0329,31999D0329,1999,Decision,1990s,1,0,11,11,266,2,0.789474,0.866667,0
31999D0498,31999D0498,1999,Decision,1990s,2,0,5,5,59,2,0.777778,0.857143,0
32000D0198,32000D0198,2000,Decision,Early 2000s,1,0,3,3,333,1,1,1,0
32000E0056,32000E0056,2000,Legislative_Act,Early 2000s,1,0,3,3,291,1,1,1,0
32004R0549,32004R0549,2004,Regulation,Early 2000s,1,50,7,57,177,2,0.888889,0.9375,571.37381
32004R0785R(03),32004R0785R03,2004,Regulation,Early 2000s,2,0,0,0,292,0,0,0,0
32006E0029,32006E0029,2006,Legislative_Act,Late 2000s,1,0,5,5,330,1,1,1,0
32006L0043R(04),32006L0043R04,2006,Regulation,Late 2000s,1,0,0,0,293,0,0,0,0
32007R0690,32007R0690,2007,Regulation,Late 2000s,2,0,0,0,294,0,0,0,0
32008D0060,32008D0060,2008,Decision,Late 2000s,1,0,2,2,324,1,1,1,0
32008D0101,32008D0101,2008,Decision,Late 2000s,1,0,2,2,330,1,1,1,0
32008R1272R(06),32008R1272R06,2008,Regulation,Late 2000s,1,0,0,0,295,0,0,0,0
32009D0537,32009D0537,2009,Decision,Late 2000s,1,0,3,3,333,5,0.258152,0.293158,0
32009G1204(01),32009G120401,2009,Legislative_Act,Late 2000s,1,3,0,3,331,0,0,0,0
32009L0138R(12),32009L0138R12,2009,Regulation,Late 2000s,2,0,1,1,280,7,0.218792,0.274759,0
32009R0298,32009R0298,2009,Regulation,Late 2000s,1,0,2,2,333,3,0.538462,0.619048,0
32009R1167,32009R1167,2009,Regulation,Late 2000s,1,0,0,0,296,0,0,0,0
31985D0636,31985D0636,1985,Decision,Pre-Single European Act,1,0,1,1,311,1,1,1,0
31986A0537,31986A0537,1986,Legislative_Act,Pre-Single European Act,1,0,21,21,17,1,1,1,0
31988Y1027(01),31988Y102701,1988,Legislative_Act,Pre-Maastricht,1,0,2,2,312,1,1,1,0
31989L0117,31989L0117,1989,Directive,Pre-Maastricht,1,0,7,7,280,2,0.818182,0.888889,0
31989Y0511(01),31989Y051101,1989,Legislative_Act,Pre-Maastricht,1,1,1,2,59,1,1,1,1
31991L0371,31991L0371,1991,Directive,Pre-Maastricht,1,0,4,4,59,1,1,1,0
31992Y1204(02),31992Y120402,1992,Legislative_Act,Pre-Maastricht,1,1,3,4,266,1,1,1,3
31996D0077,31996D0077,1996,Decision,1990s,1,0,3,3,333,1,1,1,0
31997D0815,31997D0815,1997,Decision,1990s,1,0,4,4,266,1,1,1,0
31998D0515,31998D0515,1998,Decision,1990s,1,2,5,7,59,1,1,1,4
31999D0832,31999D0832,1999,Decision,1990s,1,1,7,8,231,1,1,1,1
32001A0306(01),32001A030601,2001,Legislative_Act,Early 2000s,1,1,2,3,329,1,1,1,2
32002R1687,32002R1687,2002,Regulation,Early 2000s,1,0,2,2,231,1,1,1,0
32003E0092,32003E0092,2003,Legislative_Act,Early 2000s,2,2,6,8,330,1,1,1,10
32005E0792,32005E0792,2005,Legislative_Act,Late 2000s,2,3,1,4,330,1,1,1,1.5
32005R2073R(12),32005R2073R12,2005,Regulation,Late 2000s,1,0,1,1,333,5,0.265985,0.295833,0
32006R0474R(03),32006R0474R03,2006,Regulation,Late 2000s,1,0,0,0,313,0,0,0,0
32007D0565,32007D0565,2007,Decision,Late 2000s,1,0,2,2,231,1,1,1,0
32007D0848,32007D0848,2007,Decision,Late 2000s,1,1,3,4,333,2,0.636364,0.714286,2
32007E0338,32007E0338,2007,Legislative_Act,Late 2000s,2,0,3,3,330,2,0.8,0.875,0
32008D1351,32008D1351,2008,Decision,Late 2000s,1,0,6,6,329,3,0.44898,0.55303,0
32008R1333R(05),32008R1333R05,2008,Regulation,Late 2000s,1,0,0,0,314,0,0,0,0
32009D0010,32009D0010,2009,Decision,Late 2000s,2,1,2,3,333,1,1,1,2
32009L0053,32009L0053,2009,Directive,Late 2000s,1,1,3,4,329,1,1,1,2
32009L0081R(01),32009L0081R01,2009,Regulation,Late 2000s,1,0,1,1,324,3,0.435484,0.462963,0
32009L0138R(01),32009L0138R01,2009,Regulation,Late 2000s,2,0,1,1,280,7,0.218792,0.274759,0
32009R0767R(07),32009R0767R07,2009,Regulation,Late 2000s,1,0,1,1,333,4,0.349206,0.375631,0
11957A126,11957A126,1957,Treaty,Pre-Treaty of Rome,0,2,0,2,245,0,0,0,0
11957E053,11957E053,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,266,0,0,0,0
11957E059,11957E059,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,280,0,0,0,0
11957E169,11957E169,1957,Treaty,Pre-Treaty of Rome,0,2,0,2,280,0,0,0,0
11985I224,11985I224,1985,Treaty,Pre-Single European Act,0,1,0,1,265,0,0,0,0
11992E130I,11992E130I,1992,Treaty,Pre-Maastricht,0,1,0,1,177,0,0,0,0
11992MJ02,11992MJ02,1992,Treaty,Pre-Maastricht,0,1,0,1,330,0,0,0,0
11994NN01/03/B,11994NN0103B,1994,Treaty,1990s,0,1,0,1,266,0,0,0,0
11997D/AFI,11997DAFI,1997,Treaty,1990s,0,1,0,1,331,0,0,0,0
11997M015,11997M015,1997,Treaty,1990s,0,1,0,1,291,0,0,0,0
12002E055,12002E055,2002,Treaty,Early 2000s,0,3,0,3,333,0,0,0,0
12002M017,12002M017,2002,Treaty,Early 2000s,0,1,0,1,330,0,0,0,0
12003T003,12003T003,2003,Treaty,Early 2000s,0,6,0,6,331,0,0,0,0
12003T057,12003T057,2003,Treaty,Early 2000s,0,1,0,1,231,0,0,0,0
12005S/ACT,12005SACT,2005,Treaty,Late 2000s,0,1,0,1,84,0,0,0,0
12006E047,12006E047,2006,Treaty,Late 2000s,0,4,0,4,324,0,0,0,0
12006E087,12006E087,2006,Treaty,Late 2000s,0,4,0,4,84,0,0,0,0
12006E285,12006E285,2006,Treaty,Late 2000s,0,2,0,2,329,0,0,0,0
12006M025,12006M025,2006,Treaty,Late 2000s,0,11,0,11,330,0,0,0,0
12008M029,12008M029,2008,Treaty,Late 2000s,0,1,0,1,300,0,0,0,0
31970L0524,31970L0524,1970,Directive,Pre-Single European Act,0,5,0,5,333,0,0,0,0
31970R1107,31970R1107,1970,Regulation,Pre-Single European Act,0,2,0,2,17,0,0,0,0
31975L0442,31975L0442,1975,Directive,Pre-Single European Act,0,3,0,3,329,0,0,0,0
31975Y1217(01),31975Y121701,1975,Legislative_Act,Pre-Single European Act,0,0,1,1,17,1,1,1,0
31977D0455,31977D0455,1977,Decision,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31977L0249,31977L0249,1977,Directive,Pre-Single European Act,0,7,1,8,324,1,1,1,703.431013
31977Q1231,31977Q1231,1977,Legislative_Act,Pre-Single European Act,0,9,0,9,266,0,0,0,0
31978Y0530(02),31978Y053002,1978,Legislative_Act,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31979L0239,31979L0239,1979,Directive,Pre-Single European Act,0,1,0,1,59,0,0,0,0
31984L0467,31984L0467,1984,Directive,Pre-Single European Act,0,1,0,1,38,0,0,0,0
31987H0371R(01),31987H0371R01,1987,Regulation,Pre-Maastricht,0,0,1,1,59,2,0.545455,0.583333,0
31988H0611,31988H0611,1988,Legislative_Act,Pre-Maastricht,0,0,3,3,17,2,0.578947,0.636364,0
31988Y1212(01),31988Y121201,1988,Legislative_Act,Pre-Maastricht,0,1,0,1,17,0,0,0,0
31989L0665,31989L0665,1989,Directive,Pre-Maastricht,0,10,3,13,324,1,1,1,527.828717
31991L0323,31991L0323,1991,Directive,Pre-Maastricht,0,1,0,1,280,0,0,0,0
31991L0493,31991L0493,1991,Directive,Pre-Maastricht,0,2,0,2,333,0,0,0,0
31992R2409,31992R2409,1992,Regulation,Pre-Maastricht,0,9,0,9,84,0,0,0,0
31993L0067,31993L0067,1993,Directive,1990s,0,1,0,1,231,0,0,0,0
31993R0793,31993R0793,1993,Regulation,1990s,0,3,0,3,231,0,0,0,0
31994D0604,31994D0604,1994,Decision,1990s,0,3,0,3,17,0,0,0,0
31994D0796,31994D0796,1994,Decision,1990s,0,1,0,1,59,0,0,0,0
31994D1067,31994D1067,1994,Decision,1990s,0,1,0,1,50,0,0,0,0
31994L0069,31994L0069,1994,Directive,1990s,0,4,0,4,231,0,0,0,0
31994R1164,31994R1164,1994,Regulation,1990s,0,1,0,1,266,0,0,0,0
31995R0540,31995R0540,1995,Regulation,1990s,0,1,2,3,333,1,1,1,2
31996E0184,31996E0184,1996,Legislative_Act,1990s,0,1,0,1,330,0,0,0,0
31997L0033,31997L0033,1997,Directive,1990s,0,6,0,6,266,0,0,0,0
31997R0322,31997R0322,1997,Regulation,1990s,0,4,0,4,329,0,0,0,0
31998L0078,31998L0078,1998,Directive,1990s,0,9,0,9,280,0,0,0,0
31998Y0115(01),31998Y011501,1998,Legislative_Act,1990s,0,1,0,1,323,0,0,0,0
31998Y0310(01),31998Y031001,1998,Legislative_Act,1990s,0,5,0,5,84,0,0,0,0
31999L0005,31999L0005,1999,Directive,1990s,0,13,0,13,324,0,0,0,0
31999L0094,31999L0094,1999,Directive,1990s,0,2,1,3,329,1,1,1,91.043687
32000E0722,32000E0722,2000,Legislative_Act,Early 2000s,0,1,0,1,330,0,0,0,0
32000L0009,32000L0009,2000,Directive,Early 2000s,0,1,0,1,84,0,0,0,0
32000L0043,32000L0043,2000,Directive,Early 2000s,0,8,0,8,329,0,0,0,0
32001D0264,32001D0264,2001,Decision,Early 2000s,0,5,0,5,330,0,0,0,0
32001R2423,32001R2423,2001,Regulation,Early 2000s,0,1,0,1,86,0,0,0,0
32002D0730,32002D0730,2002,Decision,Early 2000s,0,1,0,1,157,0,0,0,0
32002R0063,32002R0063,2002,Regulation,Early 2000s,0,1,0,1,86,0,0,0,0
