:START_ID,:END_ID,:TYPE
32018L0970,http://eurovoc.europa.eu/3645,HAS_CONCEPT
32018L0970,http://eurovoc.europa.eu/3100,HAS_CONCEPT
31992R1036,http://eurovoc.europa.eu/2965,HAS_CONCEPT
31992R1036,http://eurovoc.europa.eu/4298,HAS_CONCEPT
31992R1036,http://eurovoc.europa.eu/4708,HAS_CONCEPT
32018D0901R(01),http://eurovoc.europa.eu/4662,HAS_CONCEPT
32018D0901R(01),http://eurovoc.europa.eu/3870,HAS_CONCEPT
32018D0901R(01),http://eurovoc.europa.eu/2338,HAS_CONCEPT
32018D0901R(01),http://eurovoc.europa.eu/3035,HAS_CONCEPT
32018D0901R(01),http://eurovoc.europa.eu/3483,HAS_CONCEPT
32018D0901R(01),http://eurovoc.europa.eu/704,HAS_CONCEPT
32008L0048R(03),http://eurovoc.europa.eu/2897,HAS_CONCEPT
32008L0048R(03),http://eurovoc.europa.eu/1425,HAS_CONCEPT
32008L0048R(03),http://eurovoc.europa.eu/2836,HAS_CONCEPT
32008L0048R(03),http://eurovoc.europa.eu/285,HAS_CONCEPT
32008L0048R(03),http://eurovoc.europa.eu/164,HAS_CONCEPT
32019D1220(01),http://eurovoc.europa.eu/6897,HAS_CONCEPT
32019D1220(01),http://eurovoc.europa.eu/6050,HAS_CONCEPT
32019D1220(01),http://eurovoc.europa.eu/4258,HAS_CONCEPT
32019D1220(01),http://eurovoc.europa.eu/8465,HAS_CONCEPT
32008D0051,http://eurovoc.europa.eu/5228,HAS_CONCEPT
32008D0051,http://eurovoc.europa.eu/598,HAS_CONCEPT
32008D0051,http://eurovoc.europa.eu/4790,HAS_CONCEPT
32008D0051,http://eurovoc.europa.eu/544,HAS_CONCEPT
32008D0051,http://eurovoc.europa.eu/4839,HAS_CONCEPT
32022D1205,http://eurovoc.europa.eu/4689,HAS_CONCEPT
32022D1205,http://eurovoc.europa.eu/4692,HAS_CONCEPT
32022D1205,http://eurovoc.europa.eu/5263,HAS_CONCEPT
32022D1205,http://eurovoc.europa.eu/336,HAS_CONCEPT
32022D1205,http://eurovoc.europa.eu/2081,HAS_CONCEPT
32014R0692R(02),http://eurovoc.europa.eu/3579,HAS_CONCEPT
32014R0692R(02),http://eurovoc.europa.eu/5946,HAS_CONCEPT
32014R0692R(02),http://eurovoc.europa.eu/3191,HAS_CONCEPT
32014R0692R(02),http://eurovoc.europa.eu/2771,HAS_CONCEPT
32014R0692R(02),http://eurovoc.europa.eu/5876,HAS_CONCEPT
32014R0692R(02),http://eurovoc.europa.eu/6930,HAS_CONCEPT
32016R0709,http://eurovoc.europa.eu/1969,HAS_CONCEPT
32016R0709,http://eurovoc.europa.eu/285,HAS_CONCEPT
32016R0709,http://eurovoc.europa.eu/3246,HAS_CONCEPT
32016R0709,http://eurovoc.europa.eu/4763,HAS_CONCEPT
32016R0709,http://eurovoc.europa.eu/3220,HAS_CONCEPT
32016R0709,http://eurovoc.europa.eu/5235,HAS_CONCEPT
32016R0709,http://eurovoc.europa.eu/3251,HAS_CONCEPT
32016R0709,http://eurovoc.europa.eu/178,HAS_CONCEPT
32015L0637R(01),http://eurovoc.europa.eu/2835,HAS_CONCEPT
32015L0637R(01),http://eurovoc.europa.eu/5535,HAS_CONCEPT
32015L0637R(01),http://eurovoc.europa.eu/5283,HAS_CONCEPT
32015L0637R(01),http://eurovoc.europa.eu/2300,HAS_CONCEPT
32015L0637R(01),http://eurovoc.europa.eu/3526,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/5930,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/1115,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/161,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/1907,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/1602,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/1031,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/2771,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/5707,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/2025,HAS_CONCEPT
32011R1351,http://eurovoc.europa.eu/3191,HAS_CONCEPT
32021R2027,http://eurovoc.europa.eu/837,HAS_CONCEPT
32021R2027,http://eurovoc.europa.eu/5581,HAS_CONCEPT
32021R2027,http://eurovoc.europa.eu/c_814bb9e4,HAS_CONCEPT
32021R2027,http://eurovoc.europa.eu/5823,HAS_CONCEPT
32021R2027,http://eurovoc.europa.eu/5283,HAS_CONCEPT
32021R2027,http://eurovoc.europa.eu/4734,HAS_CONCEPT
32021R2027,http://eurovoc.europa.eu/2173,HAS_CONCEPT
32021R2027,http://eurovoc.europa.eu/4713,HAS_CONCEPT
32021R2027,http://eurovoc.europa.eu/2965,HAS_CONCEPT
32000D0131,http://eurovoc.europa.eu/976,HAS_CONCEPT
32000D0131,http://eurovoc.europa.eu/155,HAS_CONCEPT
32000D0131,http://eurovoc.europa.eu/889,HAS_CONCEPT
32000D0131,http://eurovoc.europa.eu/863,HAS_CONCEPT
32000D0131,http://eurovoc.europa.eu/830,HAS_CONCEPT
